"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"36","17213179","Ndufb3","66495","NADH:ubiquinone oxidoreductase subunit B3",0.410493107591121,4.51761506997772,3.34444952911351,0.00376671718560337,0.16118859042107,-1.76825838902098
"37","17213189","Gm20257","100504501","caspase 8 pseudogene",0.0412609615979869,1.98696838732714,0.235447151551272,0.816624754302469,0.9528194040051,-5.90609910087088
"38","17213213","Casp8","12370","caspase 8",-0.145873274995471,7.73588011470523,-0.420496853861103,0.679296617468993,0.891482833416898,-5.84674440973879
"39","17213226","Stradb","227154","STE20-related kinase adaptor beta",-0.0925492444106393,4.10694932269433,-0.505519244943591,0.619570612966873,0.866067824025054,-5.80848031430575
"40","17213295","Nop58","55989","NOP58 ribonucleoprotein",-0.524085359736859,6.05975098807785,-1.30496455540438,0.208987572403551,0.57594810501219,-5.1360556893161
"41","17213313","Snord70","100217459","small nucleolar RNA, C/D box 70",0.275965723047635,6.67768417126958,1.07096680508767,0.298890845964941,0.663697204661215,-5.38763376004374
"42","17213319","Snord11","100217421","small nucleolar RNA, C/D box 11",0.17461277490442,7.51315326562969,1.01803107936196,0.322682310301474,0.686567247407635,-5.43864300626195
"43","17213428","Cyp20a1","77951","cytochrome P450, family 20, subfamily a, polypeptide 1",-0.299274369724754,4.19762133952975,-2.29413996883278,0.034545735219632,0.2846815676765,-3.69249780690227
"44","17213548","Nrp2","18187","neuropilin 2",-0.517164873152138,3.92406581234486,-3.50196938488849,0.00267144449326468,0.145716518128618,-1.46567125588328
"45","17213593","Snora41","100217464","small nucleolar RNA, H/ACA box 41",-0.057332247749065,2.65012558338012,-0.427903704328741,0.673997726484348,0.889339865623037,-5.84368361358021
"46","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",0.215444486738327,4.5211974428257,0.825532640679448,0.420302019138333,0.7483184901245,-5.60459747880375
"47","17213687","Ccnyl1","227210","cyclin Y-like 1",-0.10855995832617,2.55220123736614,-0.722052066629454,0.479904199037978,0.794667235057084,-5.68063850572883
"48","17213702","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",-0.123017346848428,3.84921291495146,-1.01074835886469,0.32605808249233,0.687813660152465,-5.44548336245352
"49","17214018","Gm8883","667931","predicted gene 8883",-0.562714872035574,8.00401951315175,-2.3581110088867,0.030372944171133,0.270602627642309,-3.58318737883265
"50","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",-0.0774726213708208,5.11458122517368,-0.496425712714872,0.625839202196199,0.868242258996153,-5.81289900392064
"51","17214100","Rpl37a","19981","ribosomal protein L37a",-0.26632952888083,1.99499090016645,-1.80248512703794,0.0889087922798033,0.406915641366158,-4.47605804277802
"52","17214106","Igfbp2","16008","insulin-like growth factor binding protein 2",-0.638949257441094,7.9247188455098,-2.08815131090292,0.0518589279858105,0.331719583599853,-4.03389481911593
"53","17214142","Cxcr2","12765","chemokine (C-X-C motif) receptor 2",-0.257262841032257,2.23605737108034,-1.66097347374172,0.114723023056078,0.452417214217987,-4.67932853441031
"54","17214166","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",0.174052350689514,6.42070268164914,0.841710452615575,0.411428583801557,0.741760049820984,-5.59186166676208
"55","17214220","Ctdsp1","227292","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1",0.0260359696347798,7.04380338880389,0.189663649070063,0.851779035476221,0.956237952543052,-5.91565759385629
"56","17214234","Vil1","22349","villin 1",0.0352954922620974,2.28292008143559,0.174445381948982,0.863539551634551,0.95975918672409,-5.91838098126596
"57","17214293","Bcs1l","66821","BCS1-like (yeast)",-0.190601654078669,3.72317065952451,-1.17306202074237,0.256661440506543,0.629929819776607,-5.28298878661948
"58","17214307","Stk36","269209","serine/threonine kinase 36",-0.146375465121058,2.054107390279,-1.15632867286799,0.263257456295506,0.634983633583539,-5.30069490048587
"59","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",-0.31593570245815,8.92216610730519,-1.96777598383135,0.0653276649593256,0.35742286828431,-4.22503415686332
"60","17214409","Retreg2","227298","reticulophagy regulator family member 2",0.0728686358009218,7.05711894120263,0.454196329312741,0.655331215849997,0.882069043845728,-5.83239708245821
"61","17214449","Stk16","20872","serine/threonine kinase 16",-0.0388579742052668,5.31435112561831,-0.222701094871593,0.826374855353954,0.954224757971589,-5.90896577233074
"62","17214543","Gmppa","69080","GDP-mannose pyrophosphorylase A",-0.213619487505982,5.38515594535736,-1.18581599210447,0.251718462404956,0.624708081304096,-5.26934964794551
"63","17214910","Gm2427","100039794","predicted gene 2427",-0.0854559269244932,2.1165503233348,-0.437581723855361,0.667100514890805,0.887859527514028,-5.83960557324457
"64","17215029","2810459M11Rik","72792","RIKEN cDNA 2810459M11 gene",-0.101601027910262,6.03436913305296,-0.66904605381129,0.512291506412514,0.813879187196333,-5.71589681090768
"65","17215035","Psmd1","70247","proteasome (prosome, macropain) 26S subunit, non-ATPase, 1",-0.183265860251691,7.37746288139766,-1.54092301891253,0.141417696839984,0.49334628613729,-4.84253301375042
"66","17215123","Cops7b","26895","COP9 signalosome subunit 7B",-0.031148369101738,3.80025075596348,-0.225637104870682,0.824126304621711,0.954224757971589,-5.90831949369689
"67","17215291","Snorc","73234","secondary ossification center associated regulator of chondrocyte maturation",-0.0157262296239793,2.48157910343671,-0.114548944661345,0.910120912465674,0.976235883695174,-5.9268944990064
"68","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",0.298488671640643,6.85953285461496,2.49735895543765,0.0228651538287679,0.240167656422624,-3.34050821237792
"69","17215395","Dgkd","227333","diacylglycerol kinase, delta",-0.288169430504897,3.61521834251582,-1.63827080974716,0.119413693625294,0.456837444769562,-4.71086446940175
"70","17215813","Olfr1411","258483","olfactory receptor 1411",-0.0522446865531316,4.21008423885638,-0.287037313824786,0.77749148446644,0.937402882084888,-5.89288011486107
"71","17215817","Olfr12","257890","olfactory receptor 12",-0.0175587961861661,2.06294020583076,-0.122266967259139,0.904095914847045,0.974416939442722,-5.92599511945703
"72","17215820","Gpc1","14733","glypican 1",0.248557054897948,3.52597375732717,0.925232956407992,0.367565078960026,0.715426376884183,-5.52253725136958
"73","17215832","Mir149","387167","microRNA 149",-0.13180876882766,2.69770512534485,-0.634063935413855,0.534329501932849,0.823557511211653,-5.73777274939723
"74","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.0298254840279055,6.42546311671513,-0.180739107339913,0.858671665333534,0.959544833226415,-5.9172821808999
"75","17215853","Capn10","23830","calpain 10",0.106267332682769,3.46347455593687,0.521085091679059,0.608910115224268,0.860981944845077,-5.8007363901077
"76","17215879","Aqp12","208760","aquaporin 12",-0.317912720105463,2.20548924413776,-2.62945644390933,0.0173923734232184,0.221265198457251,-3.10493195571177
"77","17215885","Agxt","11611","alanine-glyoxylate aminotransferase",-0.369494648287024,7.73008242744267,-1.93611644501568,0.0693570393322778,0.364962794016871,-4.27417822908085
"78","17215899","Crocc2","381284","ciliary rootlet coiled-coil, rootletin family member 2",-0.274759912383089,2.80217848111935,-1.43663057001169,0.168652032591739,0.532873481946798,-4.9769091276674
"79","17215932","Sned1","208777","sushi, nidogen and EGF-like domains 1",0.0688094041721889,2.15596061142865,0.484291928243838,0.634249579804953,0.869176528090508,-5.81867378207772
"80","17215984","Ano7","404545","anoctamin 7",-0.129010723957186,1.92894579961066,-0.869477723027741,0.396482896231548,0.734421192661981,-5.56947561436836
"81","17216012","Sept2","18000","septin 2",-0.145093787234414,5.7033351893679,-1.01513382271302,0.324022298434033,0.686870671058363,-5.44136945266511
"82","17216031","Farp2","227377","FERM, RhoGEF and pleckstrin domain protein 2",0.14155412680303,4.55203367608164,0.90041192452519,0.380258074438832,0.724464823810284,-5.54375895056792
"83","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",0.0714441300888957,3.96126863038751,0.5215110641181,0.608619633915257,0.860981944845077,-5.80052127754604
"84","17216113","Gal3st2","381334","galactose-3-O-sulfotransferase 2",0.217493123878735,2.64737475299662,1.34448509767909,0.196147105363464,0.561058024797873,-5.08955976569382
"85","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",0.0850671293882774,2.62353131858186,0.491663820803042,0.629133618859589,0.868700509941757,-5.81518184481324
"86","17216158","Fam174a","67698","family with sequence similarity 174, member A",0.213720437434579,3.67840795383913,1.52125246596707,0.146254035593545,0.500118679932035,-4.86841861682545
"87","17216373","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.00339661142268177,4.57162680129356,-0.0212847467542152,0.983261950802662,0.997319379091651,-5.93313102623627
"88","17216563","Nifk","67949","nucleolar protein interacting with the FHA domain of MKI67",-0.642904858201944,5.83122998059285,-3.72458520741808,0.00164155243208407,0.129526498075226,-1.03639152339582
"89","17216638","Tmem185b","226351","transmembrane protein 185B",-0.172999655858198,3.16026736433125,-1.08666385860922,0.29208678210019,0.657335122002383,-5.37207659072526
"90","17216727","Slc35f5","74150","solute carrier family 35, member F5",-0.177287666392405,6.42880306640838,-1.110693526454,0.28189143128184,0.647640759644081,-5.34788346712717
"91","17216753","Mgat5","107895","mannoside acetylglucosaminyltransferase 5",0.0656261437792738,3.30157511085502,0.422367025544044,0.677957046070682,0.891297051351647,-5.84597651566744
"92","17216779","Acmsd","266645","amino carboxymuconate semialdehyde decarboxylase",0.388842728501587,4.41040928898633,1.54572822264846,0.140256784850906,0.491639908721442,-4.8361721238057
"93","17216870","Ubxn4","67812","UBX domain protein 4",-0.675638892022664,7.06185046260054,-4.51937696627685,0.000290493990978086,0.103036240108045,0.486427722413091
"94","17216926","Cd55os","102640368","CD55 molecule, opposite strand sequence",0.0506183394075004,1.70704240639309,0.346284480329378,0.733302511580856,0.920388077045265,-5.87451517887999
"95","17216960","Pigr","18703","polymeric immunoglobulin receptor",-0.11839935236593,10.1063170275398,-0.76897571053258,0.452273392785535,0.775492242752759,-5.64732793842293
"96","17217035","Ctse","13034","cathepsin E",-0.257978265014655,7.69439135653048,-0.763738522964219,0.455308038904301,0.777545989491709,-5.65114261565063
"97","17217083","Pm20d1","212933","peptidase M20 domain containing 1",-0.173876795755526,6.77059810904437,-0.947795130086921,0.356279186921878,0.706792884792618,-5.50279725850791
"98","17217101","Slc41a1","98396","solute carrier family 41, member 1",-0.289680459409213,3.74704576467585,-1.31429332133499,0.205898258812844,0.573690421114937,-5.12518087771798
"99","17217116","Rab29","226422","RAB29, member RAS oncogene family",0.365096454566959,5.02189801144552,1.71240217009484,0.104677796283073,0.437190476525594,-4.60676965764711
"100","17217127","Nucks1","98415","nuclear casein kinase and cyclin-dependent kinase substrate 1",-0.119524597827044,6.82591196727836,-0.600131029651404,0.55619499566901,0.832416742206605,-5.75792353413383
"101","17217136","Slc45a3","212980","solute carrier family 45, member 3",0.396168011819531,4.98406102002999,1.52346885915225,0.145702298544124,0.499490147175246,-4.86551430841626
"102","17217145","Elk4","13714","ELK4, member of ETS oncogene family",-0.22408354491006,5.32632314064184,-1.22908064845931,0.235488942589467,0.604986275591439,-5.22216576149148
"103","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.347823798493622,3.21266546623775,-2.65467857266582,0.0165002308015937,0.218103178840215,-3.05941995747211
"104","17217291","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.21020346357569,4.40878751437854,-1.37586442154687,0.186406317531985,0.553673896050631,-5.05185625571399
"105","17217321","Golt1a","68338","golgi transport 1A",-0.311328898022188,5.36645482506174,-0.962944154953108,0.348836170763631,0.701301174176146,-5.48930461138606
"106","17217350","Etnk2","214253","ethanolamine kinase 2",-0.190861128934538,7.59984846445571,-0.897741507320782,0.381640958762353,0.724464823810284,-5.54601107821408
"107","17217428","Myog","17928","myogenin",0.386518018722078,3.23840445632599,2.44624097620363,0.0253914432321365,0.248156829369869,-3.43031304686035
"108","17217580","Arl8a","68724","ADP-ribosylation factor-like 8A",-0.14306649345746,4.59625682673519,-0.966653949280306,0.347029972149199,0.700600042520639,-5.4859713714374
"109","17217610","Csrp1","13007","cysteine and glycine-rich protein 1",-0.0683490187496343,4.57204678468873,-0.473703197208079,0.641631329869526,0.873208458358898,-5.82359977856287
"110","17217639","Lad1","16763","ladinin",-0.0924114892211718,3.47931711758318,-0.653835170476197,0.521810282078594,0.817939665079241,-5.72554578143582
"111","17217666","Tmem9","66241","transmembrane protein 9",0.150519209826532,3.17333252880579,0.980689096862492,0.340255339882575,0.698345235093013,-5.47325774774783
"112","17217821","Zfp281","226442","zinc finger protein 281",0.144968159075866,4.46970490886054,1.08404797590908,0.293212739680109,0.658163178502635,-5.37468274540664
"113","17217848","Atp6v1g3","338375","ATPase, H+ transporting, lysosomal V1 subunit G3",-0.208020390635057,1.81161692848576,-1.50889731614203,0.149361614833233,0.506409413959195,-4.88455059253226
"114","17217946","F13b","14060","coagulation factor XIII, beta subunit",0.203830406875001,8.74689971676363,1.39111018464277,0.181816064502607,0.550485580280499,-5.03329040677201
"115","17217969","Kcnt2","240776","potassium channel, subfamily T, member 2",-0.629389155670958,2.56633459588011,-1.37771214604635,0.185845079798613,0.553103762083205,-5.04961471988787
"116","17218027","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",0.0527017134513956,5.39540853197535,0.392743973782409,0.699303074304753,0.902931152287427,-5.85774739318739
"117","17218139","C730036E19Rik","402734","RIKEN cDNA C730036E19 gene",-0.957874303766082,3.63200866353889,-1.47173227104828,0.159041176792239,0.518962794206047,-4.93247875419992
"118","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",-0.304131506533356,6.79681849340701,-1.83407530529213,0.0838934490186784,0.39731672179518,-4.42917045150367
"119","17218209","Edem3","66967","ER degradation enhancer, mannosidase alpha-like 3",-0.417420235516007,5.46020806458109,-2.69366447020245,0.015206686520652,0.212616411113309,-2.98876103527596
"120","17218261","Ncf2","17970","neutrophil cytosolic factor 2",-0.0764359113380397,3.19305202817009,-0.534625643912163,0.599709533936462,0.856044215585186,-5.79381542736258
"121","17218321","Rgs16","19734","regulator of G-protein signaling 16",-0.101217928671002,7.0606951609577,-0.18646266617603,0.854249842309736,0.957504057445146,-5.91624925329282
"122","17218465","Cryzl2","226527","crystallin zeta like 2",0.0873200970053825,4.21399463098221,0.477638843470632,0.638883101725623,0.8712424909512,-5.82178123219985
"123","17218598","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",-0.409975341100932,3.66910425949547,-2.48621986497905,0.0233945723880465,0.242488324498251,-3.36014537342405
"124","17218790","Scyl3","240880","SCY1-like 3 (S. cerevisiae)",0.0848994185215171,4.21555739549323,0.621482908790742,0.542381043124063,0.826891500502012,-5.74536714862659
"125","17218835","Sell","20343","selectin, lymphocyte",-0.0461548268067622,2.69945861064081,-0.260537153003641,0.79752360411817,0.946318857649428,-5.89999361417766
"126","17218889","Slc19a2","116914","solute carrier family 19 (thiamine transporter), member 2",-0.0233160742125129,6.58531677601561,-0.108881857800251,0.914548474958106,0.978228872250314,-5.92751761722784
"127","17218907","Nme7","171567","NME/NM23 family member 7",0.213109147436251,3.18630823043963,1.2854104470342,0.215581574487496,0.580572024652992,-5.15864705196099
"128","17218927","Dpt","56429","dermatopontin",-0.0500369903715514,3.92832057165207,-0.221728710785007,0.827119901086822,0.954224757971589,-5.9091779603823
"129","17219053","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",-0.655067986085428,4.49633349848045,-1.72527085680036,0.102286279963994,0.431940170152786,-4.58837502289592
"130","17219067","Tada1","27878","transcriptional adaptor 1",-0.0119045719191977,5.32439970425709,-0.0973060534449523,0.923601196903813,0.979075430143579,-5.92869232776269
"131","17219139","Rgs5","19737","regulator of G-protein signaling 5",0.159126350443818,7.48340555762887,0.403668496952062,0.691399644324098,0.899408837772119,-5.85350405100555
"132","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-0.339958156298035,2.95739740509898,-1.73653274142841,0.100232324716843,0.430151760299861,-4.57220003684825
"133","17219231","Nr1i3","12355","nuclear receptor subfamily 1, group I, member 3",0.293516642775622,7.86643953645006,0.983233398027563,0.339037168751149,0.69720162158648,-5.4709355962092
"134","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",0.121134040832914,3.11590231578044,0.801737005431303,0.433574273929469,0.758185486022022,-5.62291701396809
"135","17219356","Tstd1","226654","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1",-0.578610131261216,6.75148918795753,-2.25688858554554,0.0372150305640158,0.293869550669264,-3.75546943605006
"136","17219397","Cd48","12506","CD48 antigen",-0.0390342946349964,2.22120318677145,-0.239489982668794,0.813538549441833,0.951749550811564,-5.9051567469635
"137","17219418","Cd84","12523","CD84 antigen",0.218584765141392,2.76968251233467,1.2494454466179,0.228133959146203,0.596313503160951,-5.19947168769371
"138","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",0.0654651046427333,6.38445349544176,0.443575717312325,0.66284404619335,0.886603858170208,-5.83703521424802
"139","17219581","Tagln2","21346","transgelin 2",-0.24109259887797,4.11887060132198,-1.35521142552056,0.192772689785611,0.558815707021852,-5.0767492418346
"140","17219623","Crp","12944","C-reactive protein, pentraxin-related",-0.608390923223762,10.0115708914283,-3.27189082628227,0.00441054222879407,0.165598008630339,-1.90706734176215
"141","17219756","Olfr417","258238","olfactory receptor 417",0.374187436891544,2.82954147862224,1.88878319885228,0.0757955436630842,0.382188430829691,-4.34673188673463
"142","17219789","Kmo","98256","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",0.132474721139481,8.41555303876185,0.797797346167951,0.435796875160797,0.759984283778794,-5.62590234705159
"143","17219897","Zbtb18","30928","zinc finger and BTB domain containing 18",0.134691499330289,3.58988458000835,0.877494497957879,0.392235009196466,0.732425572966087,-5.56288934880512
"144","17219963","Desi2","78825","desumoylating isopeptidase 2",0.1645619100369,2.69868870059028,0.955982583421521,0.352243087856259,0.70359923801865,-5.49552872550843
"145","17219978","Cox20","66359","cytochrome c oxidase assembly protein 20",0.0319226436309163,6.66233657143267,0.239112769377301,0.813826373022849,0.951890225290871,-5.90524534645599
"146","17220034","Sccpdh","109232","saccharopine dehydrogenase (putative)",0.288632758951539,2.73619500829899,1.38354999131605,0.184080790775835,0.552384620733295,-5.04251708492557
"147","17220059","Cdc42bpa","226751","CDC42 binding protein kinase alpha",0.0531359195801056,4.40459597117301,0.347157550878857,0.732658040774091,0.919934545875229,-5.87421920829689
"148","17220110","Itpkb","320404","inositol 1,4,5-trisphosphate 3-kinase B",-0.0758954369712637,3.23044398204748,-0.572924321146339,0.574063824888267,0.84468041331958,-5.77331400559322
"149","17220148","Lin9","72568","lin-9 homolog (C. elegans)",-0.244849580849724,3.3234054735262,-1.49481953668475,0.152969093418235,0.512314833170056,-4.90281143298364
"150","17220166","Acbd3","170760","acyl-Coenzyme A binding domain containing 3",-0.252488355883596,4.88496308715384,-1.55865584373208,0.137173086123463,0.484840093785055,-4.81898670901521
"151","17220197","Lefty2","320202","left-right determination factor 2",0.265188055787143,1.94472161794932,1.90506991873276,0.0735225306896257,0.376473060992776,-4.32189353283796
"152","17220204","Pycr2","69051","pyrroline-5-carboxylate reductase family, member 2",-0.250330285291598,3.21750899032197,-1.53543298652398,0.142753881901113,0.49537194266239,-4.84978249770601
"153","17220214","Lefty1","13590","left right determination factor 1",0.00662572687518859,2.68500483512351,0.0349764326103131,0.972498720796197,0.996098607892308,-5.93275167142543
"154","17220221","Tmem63a","208795","transmembrane protein 63a",0.335906876167112,3.822972289255,2.3337490974907,0.0319033288550464,0.276073148063888,-3.62498604799923
"155","17220249","9130409I23Rik","619326","RIKEN cDNA 9130409I23 gene",0.713605794936886,4.93141619791626,1.64644571457044,0.117706129883282,0.454366896991459,-4.69954419978018
"156","17220394","Capn8","170725","calpain 8",-0.196698172178191,2.03018955194779,-1.18201937306273,0.253182287520164,0.627141723601807,-5.27342271410222
"157","17220417","Susd4","96935","sushi domain containing 4",0.289074279479752,3.48958559282977,1.06196249260249,0.302845481458876,0.66745218751534,-5.3964692813549
"158","17220432","Tlr5","53791","toll-like receptor 5",-0.125435041386933,4.90790258992862,-0.378695597801196,0.709518736830719,0.908663264718434,-5.86303617136317
"159","17220439","Aida","108909","axin interactor, dorsalization associated",0.00936748938951659,3.63999309464328,0.0565031998851838,0.955588063459965,0.992379927241125,-5.93178195146306
"160","17220452","Taf1a","21339","TATA-box binding protein associated factor, RNA polymerase I, A",-0.322405627418657,2.85346928516237,-2.08561289123212,0.0521147635003771,0.33174676283268,-4.03799283643671
"161","17220529","Mir194-1","387189","microRNA 194-1",-0.118112323651426,2.9254068122619,-0.623009636603279,0.541400474295031,0.826284373208481,-5.74445328632478
"162","17220533","Bpnt1","23827","bisphosphate 3'-nucleotidase 1",0.0537591499933896,5.16429600736601,0.404377680592548,0.690887830877721,0.899219855483038,-5.853224642818
"163","17220584","Slc30a10","226781","solute carrier family 30, member 10",0.274848225371114,4.87566037667071,1.12746007525219,0.274934863882914,0.64089240235692,-5.33073436828138
"164","17220748","LOC102632463","102632463","uncharacterized LOC102632463",-0.175871143905075,3.35074658269367,-1.0864341790226,0.292185516590277,0.657335122002383,-5.37230563328258
"165","17220809","Ints7","77065","integrator complex subunit 7",-0.33556554820564,4.48217916973517,-1.6079935852928,0.125922930101765,0.466257277033172,-4.75244061670036
"166","17220833","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",-0.572329885000825,7.43043444433382,-2.20676368549938,0.0411084720609754,0.303780450384893,-3.83937399244278
"167","17220861","Slc30a1","22782","solute carrier family 30 (zinc transporter), member 1",0.187354585971059,5.6339954427329,1.09827521768449,0.287127061382385,0.650843066493329,-5.36044307447683
